city,locality,bhk,area,bathrooms,floor,total_floors,property_age,parking,lift,balcony,security,gym,swimming_pool,garden,power_backup,furnishing,price
Hyderabad,Banjara Hills,2,1098,2,9,15,8,False,True,True,True,True,True,False,True,Fully Furnished,14324424.205907864
Delhi,Saket,1,624,1,7,10,22,False,True,True,True,False,True,False,True,Fully Furnished,7512905.862090401
Hyderabad,Kukatpally,3,1873,2,27,40,7,True,True,True,True,True,False,True,True,Unfurnished,13816668.32058741
Delhi,Saket,2,1055,2,10,10,13,True,True,True,True,False,True,False,True,Semi-Furnished,15662545.679210262
Mumbai,Powai,2,1364,1,3,4,20,True,False,True,True,True,False,False,True,Fully Furnished,26012236.60084531
Hyderabad,Banjara Hills,3,1621,3,7,10,15,True,True,True,True,True,False,True,True,Fully Furnished,20460605.07279479
Bangalore,Koramangala,2,1033,1,2,10,14,True,False,True,False,True,False,False,True,Semi-Furnished,13532445.361052932
Bangalore,HSR Layout,3,1342,3,3,15,0,True,True,True,True,True,False,False,True,Semi-Furnished,17400585.2167444
Mumbai,Andheri,3,2036,3,9,40,9,True,True,True,False,True,True,False,True,Unfurnished,41336137.28657811
Bangalore,Whitefield,1,555,1,5,10,7,False,True,True,True,False,True,False,True,Semi-Furnished,4699730.583270675
Hyderabad,Gachibowli,1,603,1,6,25,19,True,True,True,True,True,False,True,True,Fully Furnished,4353134.294475338
Delhi,Rohini,3,1850,3,2,4,13,False,False,True,True,False,False,True,True,Semi-Furnished,14880807.478344716
Hyderabad,Banjara Hills,2,921,1,29,40,21,True,True,True,True,True,True,False,True,Semi-Furnished,10591120.160144426
Pune,Kothrud,3,1138,2,10,10,10,True,True,True,True,False,True,True,True,Semi-Furnished,10041945.164268505
Mumbai,Bandra,3,1641,2,1,15,12,False,True,False,False,True,False,False,True,Semi-Furnished,43095735.07695476
Mumbai,Borivali,2,901,2,1,4,0,True,False,True,True,True,True,True,True,Fully Furnished,16962166.848956384
Mumbai,Bandra,3,1776,3,8,10,25,True,True,True,True,True,False,False,False,Unfurnished,39975998.57856093
Bangalore,Koramangala,3,1614,4,7,15,6,True,True,True,True,False,False,False,True,Unfurnished,19410435.071361072
Delhi,Vasant Kunj,2,1080,1,1,10,17,False,True,True,True,False,True,False,True,Semi-Furnished,14639429.096319802
Mumbai,Borivali,3,2218,2,4,25,8,True,True,True,True,True,False,True,False,Semi-Furnished,33344131.08378406
Pune,Baner,2,777,1,8,10,12,False,True,False,True,True,True,True,True,Semi-Furnished,6607225.106398208
Delhi,Dwarka,2,901,2,15,40,1,True,True,True,True,True,False,True,True,Semi-Furnished,12755809.627209902
Bangalore,Koramangala,2,964,2,3,4,0,True,False,True,True,False,True,False,True,Fully Furnished,15113858.937293112
Delhi,Saket,1,513,1,2,15,6,True,True,False,True,True,False,True,True,Unfurnished,7613063.170658072
Delhi,Rohini,3,2198,2,9,15,10,True,True,False,True,True,True,True,True,Fully Furnished,24754403.72845202
Hyderabad,Banjara Hills,3,1930,2,4,10,12,False,True,True,True,True,True,True,False,Fully Furnished,20537056.31712895
Delhi,Saket,4,2664,4,17,25,7,True,True,True,False,True,False,True,False,Semi-Furnished,43760954.95700609
Bangalore,HSR Layout,2,545,1,5,10,5,True,True,True,False,False,False,True,False,Unfurnished,5893932.623206298
Mumbai,Andheri,5,3550,3,18,25,21,True,True,True,True,True,False,True,True,Unfurnished,53654938.75288905
Delhi,Rohini,1,300,1,4,4,10,True,False,True,True,True,True,True,False,Fully Furnished,2825814.0295563387
Hyderabad,Kukatpally,3,1672,3,5,10,5,False,True,True,True,True,False,True,True,Fully Furnished,11553681.081774447
Bangalore,Indiranagar,1,395,1,7,25,15,True,True,True,False,True,True,False,True,Unfurnished,4548541.43201726
Pune,Kothrud,4,3507,4,3,40,11,True,True,False,True,True,True,True,True,Unfurnished,27549684.240481354
Hyderabad,Madhapur,1,518,1,8,10,14,False,True,True,True,True,False,True,True,Fully Furnished,4048404.517721655
Mumbai,Bandra,2,1548,2,8,10,14,True,True,False,True,True,False,False,True,Unfurnished,36890633.465045504
Pune,Baner,2,1309,2,4,4,0,True,False,True,True,True,False,True,False,Semi-Furnished,11553611.792019237
Pune,Hinjewadi,1,499,1,11,15,10,False,True,True,True,True,False,False,False,Semi-Furnished,3318928.7299502967
Bangalore,HSR Layout,4,2851,3,8,10,1,False,True,False,True,False,True,True,False,Semi-Furnished,30703977.76035808
Hyderabad,Gachibowli,2,1443,2,5,10,12,True,True,False,True,True,True,False,True,Semi-Furnished,11274316.059372973
Pune,Kothrud,2,1108,1,4,15,5,False,False,True,True,True,True,True,False,Fully Furnished,10360579.319972275
Pune,Baner,4,1673,4,2,4,14,True,False,False,True,False,True,True,True,Semi-Furnished,13132190.361726025
Pune,Kothrud,2,1043,1,2,10,11,True,True,True,True,True,True,False,True,Semi-Furnished,9465378.571934577
Pune,Hinjewadi,4,2531,4,4,10,13,True,True,True,True,False,False,False,True,Unfurnished,16083825.372108094
Hyderabad,Banjara Hills,3,1969,2,10,15,22,False,True,True,True,False,False,True,True,Fully Furnished,21178865.080870092
Pune,Kothrud,3,1709,3,23,25,13,True,True,True,True,False,False,False,True,Semi-Furnished,14082238.52335571
Pune,Baner,2,924,1,3,25,2,True,True,True,True,True,True,True,False,Fully Furnished,9011513.141789792
Mumbai,Andheri,2,1113,2,15,15,6,True,True,True,True,True,False,True,False,Semi-Furnished,19888143.725442283
Pune,Hinjewadi,1,618,1,4,10,10,False,False,True,True,True,False,False,True,Fully Furnished,4863827.306043267
Hyderabad,Madhapur,1,525,1,6,10,15,False,True,True,True,True,True,False,False,Semi-Furnished,4094613.478607914
Mumbai,Powai,2,1075,2,14,15,23,True,True,False,True,True,False,False,False,Semi-Furnished,21677409.07209454
Pune,Kothrud,4,2197,3,3,4,0,True,True,True,True,True,False,False,True,Unfurnished,18827266.610759556
Hyderabad,Kukatpally,4,2746,3,2,10,20,True,True,True,True,True,False,False,True,Unfurnished,16293402.330030655
Bangalore,HSR Layout,2,697,1,6,10,14,True,True,True,True,True,False,False,True,Fully Furnished,7396247.058114467
Pune,Viman Nagar,5,2335,4,4,4,18,True,False,True,True,True,True,False,True,Semi-Furnished,20263345.018203367
Delhi,Vasant Kunj,2,988,1,30,40,15,True,True,True,True,False,False,True,True,Fully Furnished,16755287.405961607
Delhi,Saket,1,403,1,5,10,4,False,True,True,True,True,False,True,True,Semi-Furnished,6317557.110730666
Pune,Hinjewadi,3,1137,3,4,10,5,False,True,True,True,True,False,False,True,Semi-Furnished,8745890.617044566
Mumbai,Borivali,3,1965,3,24,25,12,True,True,True,True,True,False,True,False,Semi-Furnished,33426930.853334732
Mumbai,Powai,5,3016,5,10,25,22,True,False,True,True,True,False,False,False,Fully Furnished,63327559.27611557
Delhi,Dwarka,2,1248,1,4,15,7,False,True,True,False,False,False,False,True,Unfurnished,13010844.689278916
Mumbai,Borivali,3,1728,3,3,4,12,True,True,True,True,True,True,True,True,Semi-Furnished,29446701.191664495
Delhi,Dwarka,3,1575,3,5,10,0,False,True,False,False,False,False,True,True,Fully Furnished,19352424.266823467
Delhi,Rohini,2,1321,2,14,15,6,True,True,True,True,True,True,False,True,Unfurnished,13100753.35434607
Delhi,Vasant Kunj,2,1117,2,6,10,10,True,False,True,True,True,False,False,True,Semi-Furnished,17326892.805345193
Delhi,Saket,2,969,2,3,15,8,True,True,True,True,False,False,False,True,Fully Furnished,15083432.935308801
Mumbai,Powai,2,1068,2,9,15,22,True,True,True,True,False,True,True,True,Semi-Furnished,18750757.104786005
Mumbai,Bandra,3,1698,2,7,10,7,True,True,True,False,True,True,False,True,Unfurnished,54059912.56346869
Delhi,Rohini,2,1404,2,2,10,2,True,True,True,True,False,True,False,True,Semi-Furnished,13947467.48395552
Hyderabad,Gachibowli,2,765,1,11,15,25,True,True,True,True,False,False,False,False,Unfurnished,4819375.536955748
Delhi,Rohini,2,1284,2,3,10,10,True,True,True,True,True,True,False,True,Fully Furnished,13349858.263658635
Pune,Baner,3,1547,2,3,40,19,False,True,True,True,True,False,True,False,Semi-Furnished,10293072.776840005
Bangalore,Koramangala,1,517,1,4,4,0,False,False,True,True,True,True,False,True,Semi-Furnished,7139766.316649949
Mumbai,Powai,1,494,1,3,4,16,True,False,True,True,True,False,True,False,Semi-Furnished,10123673.312270444
Delhi,Rohini,2,1181,1,1,4,12,False,False,False,True,False,True,False,False,Semi-Furnished,10885477.070710702
Hyderabad,Banjara Hills,1,506,1,1,4,0,True,False,True,True,True,True,False,True,Fully Furnished,7357180.182706524
Delhi,Saket,2,681,2,6,25,0,False,True,True,True,False,True,True,True,Unfurnished,9933874.814188255
Bangalore,Whitefield,3,1859,4,1,4,10,True,False,True,True,True,False,True,True,Semi-Furnished,16379620.924138306
Pune,Kothrud,2,922,2,1,4,12,True,False,True,True,False,False,True,True,Fully Furnished,8915659.667588979
Hyderabad,Kukatpally,4,2661,3,25,40,14,True,True,True,True,True,False,True,True,Semi-Furnished,17599716.37119141
Bangalore,Whitefield,2,882,2,7,10,4,True,True,False,True,False,False,True,True,Semi-Furnished,8385755.001288253
Mumbai,Powai,1,464,1,15,15,12,False,True,True,True,True,True,False,False,Semi-Furnished,8955304.340901766
Pune,Hinjewadi,3,1373,3,2,10,9,True,True,False,True,True,True,True,False,Unfurnished,9867680.531490168
Pune,Baner,4,2147,4,10,10,15,True,True,True,True,False,False,True,True,Unfurnished,14046074.616712792
Hyderabad,Banjara Hills,1,434,1,15,15,9,False,True,True,True,False,False,True,True,Semi-Furnished,5275532.818667623
Mumbai,Andheri,2,797,2,37,40,10,True,True,True,True,True,False,True,True,Semi-Furnished,16530327.200721817
Delhi,Vasant Kunj,3,1478,3,20,40,13,False,False,True,True,True,True,True,False,Fully Furnished,22302446.615164798
Bangalore,Whitefield,2,1065,2,7,15,9,False,True,False,True,False,True,True,True,Semi-Furnished,10138257.59995811
Delhi,Dwarka,3,1750,2,1,10,7,True,True,True,True,False,True,True,True,Semi-Furnished,20205680.856310338
Delhi,Dwarka,2,489,2,2,4,0,True,False,True,False,True,False,True,True,Semi-Furnished,6556575.391679573
Bangalore,Indiranagar,3,1433,3,4,4,17,True,False,True,True,True,True,True,True,Unfurnished,17335236.856512472
Mumbai,Bandra,2,967,1,2,4,6,False,False,False,True,True,False,True,False,Semi-Furnished,26468089.673991304
Delhi,Dwarka,2,1073,2,2,4,13,True,False,True,True,False,False,True,True,Unfurnished,10096550.459984448
Mumbai,Borivali,3,1683,2,8,10,15,True,True,False,True,False,True,True,True,Unfurnished,26240348.28758972
Delhi,Dwarka,2,1040,1,8,40,5,True,True,False,True,True,True,False,True,Fully Furnished,14072076.167973822
Mumbai,Andheri,1,633,1,2,15,5,True,True,True,True,True,False,True,False,Unfurnished,11146639.089288354
Mumbai,Borivali,2,1052,1,1,4,3,True,False,True,True,False,False,True,True,Semi-Furnished,15785906.060067711
Delhi,Rohini,2,830,2,2,4,0,True,False,False,True,False,False,False,False,Fully Furnished,8912032.067257466
Mumbai,Andheri,3,993,3,8,15,16,True,True,True,True,True,False,False,False,Fully Furnished,17742465.848790444
Delhi,Rohini,3,1762,2,3,4,5,True,False,True,False,False,True,False,True,Semi-Furnished,16305330.516329544
Bangalore,Whitefield,2,758,1,3,4,0,True,False,True,True,False,False,False,True,Semi-Furnished,7874518.076918456
Delhi,Rohini,2,959,2,5,25,6,False,True,True,True,False,True,True,True,Semi-Furnished,8494398.037686434
Hyderabad,Madhapur,2,864,2,5,10,18,True,True,True,True,True,True,False,True,Semi-Furnished,7157020.190897796
Hyderabad,Madhapur,5,5271,5,12,15,8,False,True,True,False,True,True,True,False,Unfurnished,42608971.063760854
Hyderabad,Madhapur,3,1104,2,22,40,11,True,True,True,True,False,False,True,False,Fully Furnished,10850961.08043649
Bangalore,Whitefield,3,1625,3,12,40,16,True,True,True,True,False,False,False,True,Unfurnished,14432170.761097679
Mumbai,Borivali,2,1067,2,11,15,10,True,True,True,True,False,True,True,True,Fully Furnished,16321649.571102705
Bangalore,Koramangala,1,566,1,4,4,7,True,False,False,True,False,False,True,True,Unfurnished,6724593.6383882
Delhi,Dwarka,2,559,1,9,10,8,False,True,False,True,True,False,True,False,Semi-Furnished,6662739.280013541
Pune,Hinjewadi,1,567,1,25,25,17,True,True,True,True,True,True,False,True,Fully Furnished,4312067.015785594
Hyderabad,Gachibowli,1,579,1,9,10,4,False,True,False,True,True,True,True,True,Semi-Furnished,4794866.021566046
Pune,Baner,2,939,1,6,15,4,True,True,True,True,True,True,False,False,Semi-Furnished,7827030.71217242
Mumbai,Borivali,1,543,1,1,4,13,True,False,True,True,False,False,True,True,Semi-Furnished,8404265.433076106
Hyderabad,Madhapur,2,1042,1,2,10,22,True,True,True,True,False,False,True,False,Unfurnished,6986358.361830347
Pune,Baner,5,3814,4,8,10,4,False,True,False,True,False,False,False,False,Fully Furnished,28936774.293443758
Hyderabad,Banjara Hills,2,1182,2,2,10,21,True,True,True,True,True,True,True,True,Fully Furnished,13536535.04270443
Pune,Hinjewadi,4,2542,4,3,4,0,False,False,True,True,True,True,True,True,Semi-Furnished,19611794.103440747
Bangalore,HSR Layout,2,1005,1,4,4,21,True,False,True,True,False,True,False,True,Semi-Furnished,9005118.479164237
Mumbai,Bandra,2,987,1,1,4,26,True,False,True,True,False,False,True,False,Fully Furnished,22985072.282239642
Delhi,Vasant Kunj,3,1456,3,2,4,0,True,False,True,False,True,True,False,True,Semi-Furnished,28216475.01336024
Pune,Hinjewadi,4,2742,3,7,10,21,True,True,False,True,False,False,True,False,Unfurnished,15016158.519071314
Delhi,Vasant Kunj,3,1768,3,4,10,14,True,True,True,True,False,False,False,True,Semi-Furnished,27535722.95451303
Mumbai,Powai,2,1164,1,9,15,6,True,True,True,True,True,False,False,True,Semi-Furnished,26275274.320113454
Mumbai,Powai,3,2003,2,2,10,12,True,True,True,True,False,False,True,False,Unfurnished,40860566.73747445
Hyderabad,Banjara Hills,3,1390,3,10,10,19,True,False,True,True,True,False,False,True,Semi-Furnished,15724753.307628846
Pune,Viman Nagar,2,1090,2,4,4,6,True,False,True,True,False,False,True,True,Fully Furnished,10501461.726604868
Hyderabad,Gachibowli,2,1279,1,7,15,16,True,True,True,True,False,True,False,False,Semi-Furnished,9410621.437511522
Bangalore,Whitefield,2,692,2,4,10,19,True,True,True,True,True,False,False,True,Fully Furnished,5743666.632151413
Hyderabad,Madhapur,1,536,1,6,15,0,False,True,True,True,True,False,False,True,Semi-Furnished,4866824.472254082
Bangalore,Koramangala,4,2406,3,3,40,7,False,True,True,True,True,True,False,False,Unfurnished,29174071.799009703
Pune,Hinjewadi,3,1727,3,4,4,8,True,True,True,True,True,True,False,True,Semi-Furnished,13169118.119076513
Hyderabad,Banjara Hills,3,1639,3,2,4,17,True,True,True,True,True,False,False,True,Semi-Furnished,18035664.742624797
Delhi,Saket,2,1170,2,2,15,12,True,True,True,True,True,True,False,True,Unfurnished,17239845.066840954
Bangalore,HSR Layout,3,1425,3,4,4,25,True,True,True,False,True,True,True,False,Unfurnished,13471758.458805906
Bangalore,Whitefield,3,1385,3,4,4,17,True,False,False,True,True,True,True,True,Semi-Furnished,12803162.703024898
Delhi,Saket,3,1907,3,3,10,3,True,True,True,True,True,False,True,True,Fully Furnished,30485438.228407547
Pune,Kothrud,1,421,1,2,10,0,False,True,True,True,True,False,True,True,Unfurnished,3361971.8678254895
Mumbai,Andheri,3,1909,2,2,10,12,True,False,True,True,True,False,False,True,Semi-Furnished,36025724.075377606
Pune,Hinjewadi,3,1807,2,2,4,15,True,False,True,True,True,False,False,True,Semi-Furnished,13127625.858970335
Delhi,Vasant Kunj,2,945,1,16,25,4,True,True,True,True,False,False,True,True,Semi-Furnished,15216915.850658484
Delhi,Vasant Kunj,2,913,2,4,15,17,False,True,True,True,True,True,True,True,Fully Furnished,15182763.000804339
Delhi,Dwarka,1,662,1,5,40,15,False,True,True,True,False,False,True,True,Unfurnished,6661763.99894088
Hyderabad,Kukatpally,2,962,1,39,40,4,True,True,True,True,True,False,True,True,Unfurnished,6647366.174623459
Delhi,Vasant Kunj,2,631,3,10,10,9,True,True,True,True,True,False,True,True,Semi-Furnished,10097898.368592672
Pune,Viman Nagar,2,898,2,3,4,17,True,False,True,True,False,True,False,True,Semi-Furnished,7331593.767017027
Hyderabad,Gachibowli,3,1684,2,3,15,11,True,True,True,True,True,False,False,True,Unfurnished,12698511.524635974
Delhi,Vasant Kunj,1,584,1,18,25,17,True,True,True,True,True,False,False,True,Semi-Furnished,8432681.425328473
Mumbai,Powai,3,1178,3,10,10,17,True,True,True,True,True,False,False,True,Semi-Furnished,22713280.14153518
Hyderabad,Kukatpally,3,1878,2,4,25,15,False,True,True,True,True,True,True,False,Unfurnished,11524448.994099298
Hyderabad,Banjara Hills,4,1357,3,18,25,2,True,True,True,True,False,False,False,False,Semi-Furnished,16663490.335204015
Pune,Viman Nagar,3,1390,2,16,25,8,True,False,True,True,False,False,True,True,Semi-Furnished,12968274.951498702
Hyderabad,Madhapur,2,925,2,3,10,13,True,True,True,True,True,False,False,True,Semi-Furnished,8319251.126780444
Hyderabad,Kukatpally,2,1091,2,4,10,6,False,True,True,True,True,False,True,True,Unfurnished,7109874.240372818
Delhi,Dwarka,3,1221,3,1,10,15,False,True,True,True,False,True,True,True,Fully Furnished,14788374.962541325
Pune,Hinjewadi,2,876,2,5,10,17,True,True,True,False,False,False,True,True,Semi-Furnished,6021841.982704647
Bangalore,Whitefield,3,1835,2,7,10,16,True,True,True,True,True,True,True,False,Semi-Furnished,14671609.005623097
Mumbai,Andheri,3,1963,2,2,25,12,False,True,True,True,False,True,False,True,Semi-Furnished,31212136.975626867
Delhi,Vasant Kunj,3,1358,2,9,15,3,True,True,True,True,False,True,False,True,Semi-Furnished,21389737.411369316
Bangalore,Indiranagar,2,839,2,5,15,0,True,False,True,True,True,True,True,True,Unfurnished,11824211.461684473
Hyderabad,Banjara Hills,3,1629,3,35,40,10,True,True,True,True,True,False,False,True,Unfurnished,17522060.6271082
Delhi,Rohini,4,2714,3,2,10,15,True,True,True,True,True,False,False,True,Semi-Furnished,26327883.618873768
Mumbai,Powai,3,1567,2,15,15,11,True,True,True,True,True,True,True,True,Fully Furnished,40219392.32374671
Mumbai,Borivali,4,2256,3,2,4,7,True,True,True,True,False,False,False,True,Fully Furnished,35356064.50672909
Hyderabad,Gachibowli,2,1285,2,4,4,16,True,False,True,True,False,True,False,True,Semi-Furnished,9106342.066839615
Hyderabad,Madhapur,2,818,1,5,15,20,False,True,True,True,True,True,True,True,Unfurnished,6347819.656911962
Bangalore,HSR Layout,2,877,1,2,4,5,True,False,True,True,True,False,False,True,Fully Furnished,10129231.424997002
Hyderabad,Banjara Hills,3,1517,2,15,15,10,True,True,True,True,True,False,False,True,Unfurnished,18076684.925238654
Delhi,Saket,3,1538,2,1,4,11,True,False,False,False,True,False,True,True,Semi-Furnished,23804847.399595823
Mumbai,Powai,2,1163,2,22,25,0,True,True,True,True,True,True,True,True,Fully Furnished,31989222.325957026
Bangalore,Indiranagar,2,1088,1,2,15,12,False,True,True,True,True,False,False,True,Semi-Furnished,14698234.188191699
